GO_Type	Slim_GO_ID	Slim_GO_Name	Input_Accession	Input_GOID	Input_GO_Name
P	GO:0008150	biological_process	XM_012712696	GO:0009734	auxin-activated signaling pathway
P	GO:0008150	biological_process	XM_004489525	GO:0009734	auxin-activated signaling pathway
P	GO:0008150	biological_process	XM_004489528	GO:0009734	auxin-activated signaling pathway
P	GO:0008150	biological_process	XM_004501432	GO:0008652	cellular amino acid biosynthetic process
P	GO:0008150	biological_process	XM_004485777	GO:0051085	chaperone cofactor-dependent protein refolding
P	GO:0008150	biological_process	XM_004489906	GO:0051085	chaperone cofactor-dependent protein refolding
P	GO:0008150	biological_process	XM_004511223	GO:0006401	RNA catabolic process
P	GO:0008150	biological_process	XM_004511228	GO:0051701	biological process involved in interaction with host
P	GO:0008150	biological_process	XM_004502973	GO:0098869	cellular oxidant detoxification
P	GO:0008150	biological_process	XM_004505733	GO:0098869	cellular oxidant detoxification
P	GO:0008150	biological_process	XM_004501425	GO:2000028	regulation of photoperiodism, flowering
P	GO:0008150	biological_process	XM_004511228	GO:0045003	double-strand break repair via synthesis-dependent strand annealing
P	GO:0008150	biological_process	XM_004501693	GO:0006013	mannose metabolic process
P	GO:0008150	biological_process	XM_004496603	GO:0006413	translational initiation
P	GO:0008150	biological_process	XM_004511214	GO:0006413	translational initiation
P	GO:0008150	biological_process	XM_004507301	GO:0042254	ribosome biogenesis
P	GO:0008150	biological_process	XM_004489571	GO:0046373	L-arabinose metabolic process
P	GO:0008150	biological_process	XM_004510192	GO:0006621	protein retention in ER lumen
P	GO:0008150	biological_process	XM_004485691	GO:0046148	pigment biosynthetic process
P	GO:0008150	biological_process	XM_004486229	GO:0031347	regulation of defense response
P	GO:0008150	biological_process	XM_004507434	GO:0007018	microtubule-based movement
P	GO:0008150	biological_process	XM_012717796	GO:0007018	microtubule-based movement
P	GO:0008150	biological_process	XM_004486106	GO:0019252	starch biosynthetic process
P	GO:0008150	biological_process	XM_012714161	GO:0019252	starch biosynthetic process
P	GO:0008150	biological_process	XM_004507405	GO:0019252	starch biosynthetic process
P	GO:0008150	biological_process	XM_004490495	GO:0050896	response to stimulus
P	GO:0008150	biological_process	XM_004498485	GO:0050896	response to stimulus
P	GO:0008150	biological_process	XM_004511267	GO:0050896	response to stimulus
P	GO:0008150	biological_process	XM_004510172	GO:0006353	DNA-templated transcription, termination
P	GO:0008150	biological_process	XM_004489635	GO:0007017	microtubule-based process
P	GO:0008150	biological_process	XM_004486325	GO:0031087	deadenylation-independent decapping of nuclear-transcribed mRNA
P	GO:0008150	biological_process	XM_004507347	GO:0017004	cytochrome complex assembly
P	GO:0008150	biological_process	XM_004485665	GO:0015031	protein transport
P	GO:0008150	biological_process	XM_012712578	GO:0015031	protein transport
P	GO:0008150	biological_process	XM_004507308	GO:0015031	protein transport
P	GO:0008150	biological_process	XM_004510192	GO:0015031	protein transport
P	GO:0008150	biological_process	XM_004496851	GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
P	GO:0008150	biological_process	XM_004485923	GO:0090228	positive regulation of red or far-red light signaling pathway
P	GO:0008150	biological_process	XM_004485722	GO:0008360	regulation of cell shape
P	GO:0008150	biological_process	XM_004496603	GO:0051607	defense response to virus
P	GO:0008150	biological_process	XM_004511228	GO:0007131	reciprocal meiotic recombination
P	GO:0008150	biological_process	XM_004489799	GO:0008295	spermidine biosynthetic process
P	GO:0008150	biological_process	XM_004507452	GO:0008295	spermidine biosynthetic process
P	GO:0008150	biological_process	XM_004489555	GO:0006266	DNA ligation
P	GO:0008150	biological_process	XM_004485708	GO:0006694	steroid biosynthetic process
P	GO:0008150	biological_process	XM_012717772	GO:0006694	steroid biosynthetic process
P	GO:0008150	biological_process	XM_004485669	GO:0051707	response to other organism
P	GO:0008150	biological_process	XM_004485668	GO:0051707	response to other organism
P	GO:0008150	biological_process	XM_012712573	GO:0051707	response to other organism
P	GO:0008150	biological_process	XM_027330360	GO:0051707	response to other organism
P	GO:0008150	biological_process	XM_012713809	GO:0051707	response to other organism
P	GO:0008150	biological_process	XM_027330375	GO:0051707	response to other organism
P	GO:0008150	biological_process	XM_027336157	GO:0051707	response to other organism
P	GO:0008150	biological_process	XM_004489827	GO:0051707	response to other organism
P	GO:0008150	biological_process	XM_012713169	GO:0051707	response to other organism
P	GO:0008150	biological_process	XM_004486452	GO:0010389	regulation of G2/M transition of mitotic cell cycle
P	GO:0008150	biological_process	XM_004506007	GO:0042546	cell wall biogenesis
P	GO:0008150	biological_process	XM_004485633	GO:0044772	mitotic cell cycle phase transition
P	GO:0008150	biological_process	XM_004485868	GO:0055085	transmembrane transport
P	GO:0008150	biological_process	XM_004486456	GO:0055085	transmembrane transport
P	GO:0008150	biological_process	XM_012712696	GO:0055085	transmembrane transport
P	GO:0008150	biological_process	XM_004489528	GO:0055085	transmembrane transport
P	GO:0008150	biological_process	XM_004489594	GO:0055085	transmembrane transport
P	GO:0008150	biological_process	XM_004489664	GO:0055085	transmembrane transport
P	GO:0008150	biological_process	XM_004489816	GO:0055085	transmembrane transport
P	GO:0008150	biological_process	XM_012712807	GO:0055085	transmembrane transport
P	GO:0008150	biological_process	XM_004489925	GO:0055085	transmembrane transport
P	GO:0008150	biological_process	XM_004489931	GO:0055085	transmembrane transport
P	GO:0008150	biological_process	XM_004495443	GO:0055085	transmembrane transport
P	GO:0008150	biological_process	XM_004504760	GO:0055085	transmembrane transport
P	GO:0008150	biological_process	XM_004505733	GO:0034599	cellular response to oxidative stress
P	GO:0008150	biological_process	XM_027331657	GO:0006435	threonyl-tRNA aminoacylation
P	GO:0008150	biological_process	XM_004507386	GO:0006432	phenylalanyl-tRNA aminoacylation
P	GO:0008150	biological_process	XM_004485703	GO:0008033	tRNA processing
P	GO:0008150	biological_process	XM_004511228	GO:0071248	cellular response to metal ion
P	GO:0008150	biological_process	XM_004501432	GO:0009082	branched-chain amino acid biosynthetic process
P	GO:0008150	biological_process	XM_027335517	GO:0050832	defense response to fungus
P	GO:0008150	biological_process	XM_004485647	GO:0006278	RNA-dependent DNA biosynthetic process
P	GO:0008150	biological_process	XM_004491529	GO:0009610	response to symbiotic fungus
P	GO:0008150	biological_process	XM_004489496	GO:0046168	glycerol-3-phosphate catabolic process
P	GO:0008150	biological_process	XM_004507278	GO:0019222	regulation of metabolic process
P	GO:0008152	metabolic process	XM_012712736	GO:0043488	regulation of mRNA stability
P	GO:0008152	metabolic process	XM_004489598	GO:0106074	aminoacyl-tRNA metabolism involved in translational fidelity
P	GO:0008152	metabolic process	XM_004485656	GO:0000398	mRNA splicing, via spliceosome
P	GO:0008152	metabolic process	XM_004489555	GO:0006273	lagging strand elongation
P	GO:0008152	metabolic process	XM_004496603	GO:0035194	post-transcriptional gene silencing by RNA
P	GO:0008152	metabolic process	XM_004489555	GO:0071897	DNA biosynthetic process
P	GO:0008152	metabolic process	XM_027332855	GO:0071897	DNA biosynthetic process
P	GO:0008152	metabolic process	XM_004498485	GO:0071897	DNA biosynthetic process
P	GO:0008152	metabolic process	XM_012713291	GO:0006116	NADH oxidation
P	GO:0008152	metabolic process	XM_004485664	GO:0046854	phosphatidylinositol phosphate biosynthetic process
P	GO:0008152	metabolic process	XM_004489598	GO:0006438	valyl-tRNA aminoacylation
P	GO:0008152	metabolic process	XM_012717670	GO:0009809	lignin biosynthetic process
P	GO:0008152	metabolic process	XM_004485840	GO:0006508	proteolysis
P	GO:0008152	metabolic process	XM_004486228	GO:0006508	proteolysis
P	GO:0008152	metabolic process	XM_004501410	GO:0006508	proteolysis
P	GO:0008152	metabolic process	XM_004502456	GO:0006508	proteolysis
P	GO:0008152	metabolic process	XM_027334280	GO:0006351	transcription, DNA-templated
P	GO:0008152	metabolic process	XM_012717759	GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
P	GO:0008152	metabolic process	XM_004489650	GO:0006012	galactose metabolic process
P	GO:0008152	metabolic process	XM_004485625	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004485624	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004485638	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004485651	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004485705	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004485731	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004485782	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004485785	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004485795	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004485796	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004485851	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_012716176	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004485858	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004485936	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004486028	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_012712774	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004486452	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004489540	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_027331838	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004489604	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_027331763	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004489844	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004489956	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_027333822	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_027334659	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_027335979	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004507264	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004507278	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_012717759	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004509508	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004511267	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_004512703	GO:0016310	phosphorylation
P	GO:0008152	metabolic process	XM_012712709	GO:0031124	mRNA 3'-end processing
P	GO:0008152	metabolic process	XM_027334272	GO:0000272	polysaccharide catabolic process
P	GO:0008152	metabolic process	XM_012719608	GO:0045892	negative regulation of transcription, DNA-templated
P	GO:0008152	metabolic process	XM_027331637	GO:0045892	negative regulation of transcription, DNA-templated
P	GO:0008152	metabolic process	XM_004485641	GO:0000103	sulfate assimilation
P	GO:0008152	metabolic process	XM_004485664	GO:0000103	sulfate assimilation
P	GO:0008152	metabolic process	XM_004485650	GO:0080142	regulation of salicylic acid biosynthetic process
P	GO:0008152	metabolic process	XM_004485732	GO:0001732	formation of cytoplasmic translation initiation complex
P	GO:0008152	metabolic process	XM_004485722	GO:0006075	(1->3)-beta-D-glucan biosynthetic process
P	GO:0008152	metabolic process	XM_004507329	GO:0010025	wax biosynthetic process
P	GO:0008152	metabolic process	XM_012713031	GO:0006633	fatty acid biosynthetic process
P	GO:0008152	metabolic process	XM_004507395	GO:0006633	fatty acid biosynthetic process
P	GO:0008152	metabolic process	XM_004510355	GO:0006633	fatty acid biosynthetic process
P	GO:0008152	metabolic process	XM_004485714	GO:0006414	translational elongation
P	GO:0008152	metabolic process	XM_004489494	GO:0006414	translational elongation
P	GO:0008152	metabolic process	XM_004507329	GO:0010143	cutin biosynthetic process
P	GO:0008152	metabolic process	XM_004485647	GO:0006397	mRNA processing
P	GO:0008152	metabolic process	XM_004485697	GO:0006397	mRNA processing
P	GO:0008152	metabolic process	XM_004485817	GO:0006397	mRNA processing
P	GO:0008152	metabolic process	XM_004486349	GO:0006397	mRNA processing
P	GO:0008152	metabolic process	XM_027333871	GO:0006397	mRNA processing
P	GO:0008152	metabolic process	XM_004499544	GO:0006397	mRNA processing
P	GO:0008152	metabolic process	XM_004485923	GO:0045893	positive regulation of transcription, DNA-templated
P	GO:0008152	metabolic process	XM_004501420	GO:0051603	proteolysis involved in cellular protein catabolic process
P	GO:0008152	metabolic process	XM_004486045	GO:0006542	glutamine biosynthetic process
P	GO:0008152	metabolic process	XM_004507364	GO:0060255	regulation of macromolecule metabolic process
P	GO:0008152	metabolic process	XM_004489536	GO:0032259	methylation
P	GO:0008152	metabolic process	XM_004489649	GO:0032259	methylation
P	GO:0008152	metabolic process	XM_027336267	GO:0046496	nicotinamide nucleotide metabolic process
P	GO:0008152	metabolic process	XM_004507360	GO:0006515	protein quality control for misfolded or incompletely synthesized proteins
P	GO:0008152	metabolic process	XM_004485661	GO:0002181	cytoplasmic translation
P	GO:0008152	metabolic process	XM_004485719	GO:0002181	cytoplasmic translation
P	GO:0008152	metabolic process	XM_004496851	GO:0000472	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
P	GO:0008152	metabolic process	XM_004485662	GO:0006308	DNA catabolic process
P	GO:0008152	metabolic process	XM_027332855	GO:0015074	DNA integration
P	GO:0008152	metabolic process	XM_004485719	GO:0002128	tRNA nucleoside ribose methylation
P	GO:0008152	metabolic process	XM_004507344	GO:0019288	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway
P	GO:0008152	metabolic process	XM_004485720	GO:0006511	ubiquitin-dependent protein catabolic process
P	GO:0008152	metabolic process	XM_004485962	GO:0006511	ubiquitin-dependent protein catabolic process
